energy_minus_fermi_eV,dos_states_per_eV
-9.94938941168723,6.966723869102481
-9.858750167805935,6.050474913218362
-9.768110923924642,9.167092982694394
-9.677471680043348,7.515962034443297
-9.586832436162055,10.690027430774865
-9.49619319228076,13.763181172115974
-9.405553948399467,14.825530680870452
-9.314914704518173,11.49472616025276
-9.22427546063688,7.5047836661913285
-9.133636216755585,3.6213179804873312
-9.042996972874292,14.252019172122392
-8.952357728992999,8.79074327270309
-8.861718485111703,8.169192959851024
-8.77107924123041,12.713741948601212
-8.680439997349117,9.800044928210037
-8.589800753467824,6.954645596636716
-8.499161509586528,21.97270616311741
-8.408522265705235,14.158262538812089
-8.317883021823942,18.280334572264138
-8.227243777942649,5.937736836637799
-8.136604534061354,8.77781387390477
-8.04596529018006,8.801174497954749
-7.955326046298767,13.043582128278977
-7.864686802417474,17.819592747337214
-7.774047558536179,15.907420616327308
-7.683408314654885,17.32749932154904
-7.592769070773592,14.857518358386994
-7.502129826892299,16.01642303142335
-7.411490583011005,12.84962136364437
-7.32085133912971,11.934633675707062
-7.230212095248415,14.009847436835516
-7.139572851367124,13.26684338462804
-7.048933607485829,10.39417597103954
-6.958294363604537,13.377184935546115
-6.867655119723242,13.153778345470105
-6.777015875841947,4.4937479029341505
-6.6863766319606555,14.171990270374641
-6.59573738807936,14.138373930747887
-6.505098144198065,11.994571205959305
-6.414458900316774,7.382428590643047
-6.323819656435479,7.879047120190052
-6.233180412554187,14.622475642929333
-6.142541168672892,7.883725692959521
-6.051901924791597,11.536779350653195
-5.9612626809103055,8.076481426667218
-5.8706234370290105,26.15052302049773
-5.779984193147715,20.80170177809353
-5.689344949266424,17.17990978649266
-5.598705705385129,12.489610685046387
-5.508066461503834,9.88347255294584
-5.417427217622542,8.23994843969255
-5.326787973741247,15.015610313303993
-5.236148729859956,6.49843629582914
-5.1455094859786605,7.104190919403648
-5.0548702420973655,5.885943653514732
-4.964230998216074,6.89889509788754
-4.873591754334779,3.794831946374527
-4.782952510453484,5.098068771573147
-4.692313266572192,8.980858919466472
-4.601674022690897,9.848852465096433
-4.511034778809606,2.1632727073945373
-4.420395534928311,6.672727587092578
-4.3297562910470155,7.065827444255148
-4.239117047165724,11.97758866812426
-4.148477803284429,10.573770830574695
-4.057838559403134,2.6951768442846364
-3.9671993155218424,1.5274316017285676
-3.8765600716405473,7.221299124428433
-3.7859208277592558,1.5843604089617418
-3.6952815838779607,6.209321997166137
-3.6046423399966656,4.024820739693708
-3.514003096115374,5.53411097347271
-3.423363852234079,1.5420201295623166
-3.332724608352784,2.0343877685506198
-3.2420853644714924,7.657731852400344
-3.1514461205901974,0.0758288649861216
-3.0608068767089023,0.00033793322833736806
-2.9701676328276108,0.9193809026117038
-2.8795283889463157,4.496154770161711
-2.788889145065024,3.6517919772876075
-2.698249901183729,3.1226430980140236
-2.607610657302434,4.19770415296166
-2.5169714134211425,1.9733221803921737
-2.4263321695398474,1.8899747820372403
-2.3356929256585524,2.3849439212917103
-2.245053681777261,0.3050711318767782
-2.1544144378959658,0.02680237532992446
-2.0637751940146742,0.8990824106141608
-1.9731359501333792,0.04231063187836367
-1.882496706252084,2.7845307093754263e-06
-1.7918574623707926,2.5627544910430066e-13
-1.7012182184894975,3.298484786535269e-23
-1.6105789746082024,5.937101288161816e-36
-1.519939730726911,1.4944690372602474e-51
-1.4293004868456158,5.260801022012582e-70
-1.3386612429643243,2.58981845218849e-91
-1.2480219990830292,1.7829503788036476e-115
-1.1573827552017342,1.7165706509419845e-142
-1.0667435113204427,2.3111950570447687e-172
-0.9761042674391476,4.351750699846861e-205
-0.8854650235578525,1.1458925776963773e-240
-0.794825779676561,4.2196486965925474e-279
-0.7041865357952659,2.173e-320
-0.6135472919139744,0.0
-0.5229080480326793,0.0
-0.43226880415138424,0.0
-0.3416295602700927,0.0
-0.25099031638879765,0.0
-0.16035107250750258,0.0
-0.06971182862621106,0.0
0.020927415255084014,0.0
0.11156665913637909,0.0
0.2022059030176706,0.0
0.2928451468989657,0.0
0.3834843907802572,0.0
0.4741236346615523,0.0
0.5647628785428473,0.0
0.6554021224241389,1.003173644582e-312
0.7460413663054339,5.947510005498604e-272
0.836680610186729,4.9311332642277254e-234
0.9273198540680205,5.71756075920062e-199
1.0179590979493156,9.271015946743212e-167
1.1085983418306071,2.1023080750378667e-137
1.1992375857119022,6.666806950884236e-111
1.2898768295931973,2.9565953643533054e-87
1.3805160734744888,1.8336582562951502e-66
1.4711553173557839,1.5903673423574174e-48
1.561794561237079,1.9289889448524295e-33
1.6524338051183705,3.272088933063865e-21
1.7430730489996655,7.764742198352865e-12
1.833712292880957,2.591315588756584e-05
1.9243515367622521,0.13434856448077503
2.014990780643547,3.655715545733118
2.1056300245248387,2.9972729486410876
2.196269268406134,7.3020894718731215
2.286908512287429,0.26627538192785294
2.3775477561687204,2.212024808168931
2.4681870000500155,13.425657829751154
2.558826243931307,4.489661674252585
2.649465487812602,5.822349887140354
2.740104731693897,1.5352696593284316
2.8307439755751886,2.225386162362541
2.9213832194564837,0.16910669349551943
3.012022463337779,1.8634479027956816
3.1026617072190703,11.104741867293983
3.1933009511003654,9.765676518592993
3.2839401949816605,11.005837813747876
3.374579438862952,8.589578326853312
3.465218682744247,4.4191979476899315
3.5558579266255386,11.805548832926833
3.6464971705068336,17.402310888298377
3.7371364143881287,7.397066420031721
3.8277756582694202,13.611295665747036
3.9184149021507153,4.59530269208721
4.00905414603201,9.145821460677636
4.099693389913302,20.503170869594918
4.190332633794597,9.565560961365902
4.2809718776758885,11.164630123368001
4.371611121557184,5.53909032649893
4.462250365438479,9.711892010290782
