energy_minus_fermi_eV,dos_states_per_eV
-9.982569591237079,4.310018248233524
-9.889920925748584,3.801349642636916
-9.797272260260087,8.569494233199542
-9.704623594771592,0.20008265310917867
-9.611974929283095,3.395886555008385
-9.519326263794598,6.38519745590261
-9.426677598306103,5.135314437007463
-9.334028932817606,0.09127313213569566
-9.24138026732911,3.675795929278655
-9.148731601840614,0.5332695501132692
-9.056082936352118,8.072862234592725e-05
-8.96343427086362,0.02368765388793226
-8.870785605375126,5.17880970654936
-8.778136939886629,4.991715434922488
-8.685488274398134,2.573568813945646
-8.592839608909637,0.6863621047943331
-8.50019094342114,1.1708394700081146
-8.407542277932645,2.6019300242600907
-8.314893612444148,2.9790813229140496
-8.222244946955652,5.017242088981522
-8.129596281467157,1.8711952933963731
-8.03694761597866,0.01418505660457078
-7.944298950490165,0.0397243167099719
-7.851650285001668,12.35092094961805
-7.759001619513171,6.998147169328876
-7.666352954024674,0.02644544067500192
-7.573704288536177,3.426919114955999
-7.481055623047684,0.6982622979718167
-7.388406957559187,2.783203707162772
-7.2957582920706905,0.9140385547183547
-7.203109626582194,4.1459847358629665
-7.110460961093697,0.061402678602357846
-7.017812295605204,0.002339150404782528
-6.925163630116707,2.0587012104115257
-6.83251496462821,6.0184537656406
-6.739866299139713,3.1263949934528967
-6.647217633651216,0.988215451024463
-6.554568968162723,2.0392151528015954
-6.461920302674226,1.3351108984481135
-6.369271637185729,5.758397900900451
-6.276622971697233,6.6781077644733875
-6.183974306208736,9.587973249285785
-6.091325640720239,1.141826714151451
-5.998676975231746,0.00018734026179178582
-5.906028309743249,0.03825882363473698
-5.813379644254752,4.015381659126167
-5.720730978766255,2.779899083024105
-5.628082313277758,0.7914691750277455
-5.535433647789265,0.562201703393914
-5.442784982300768,5.970063760929544
-5.3501363168122715,0.08957694985461669
-5.257487651323775,0.02869543847276117
-5.164838985835278,2.6485937564947095
-5.072190320346781,0.2546440367626396
-4.979541654858288,0.003365215030302504
-4.886892989369791,1.3468746710668031
-4.794244323881294,2.9248160057830908
-4.701595658392797,5.1767821619558525
-4.6089469929043005,0.6363654613201449
-4.516298327415807,2.9959278284300974
-4.4236496619273105,2.981351657848102
-4.331000996438814,0.009613005589413512
-4.238352330950317,3.258540999171241e-08
-4.14570366546182,8.286425485398048e-13
-4.053054999973323,1.1925094796355287e-05
-3.96040633448483,0.17877754981859445
-3.867757668996333,2.8582682178786794
-3.7751090035078363,2.2115464623199252
-3.6824603380193395,0.07324848715679705
-3.5898116725308427,0.0007039626811556651
-3.4971630070423494,0.5199605670529533
-3.4045143415538526,0.40149182637829195
-3.3118656760653558,0.00032290446914857545
-3.219217010576859,6.135689549332141e-05
-3.126568345088362,0.31989932953923017
-3.0339196795998653,1.7372256323517457
-2.941271014111372,0.00982630316399609
-2.8486223486228752,5.789182649138551e-08
-2.7559736831343784,3.3167121103730605e-06
-2.6633250176458816,0.04033727177174954
-2.5706763521573848,0.5109710527758722
-2.4780276866688915,0.0067418192573316885
-2.3853790211803947,9.265075114978077e-08
-2.292730355691898,1.3262085259007147e-15
-2.200081690203401,1.97726882059737e-26
-2.1074330247149042,3.070510961375112e-40
-2.014784359226411,4.9664562914486883e-57
-1.9221356937379142,8.367074094023128e-77
-1.8294870282494173,1.4682217169760437e-99
-1.7368383627609205,2.683494465077549e-125
-1.6441896972724237,5.108587021261039e-154
-1.5515410317839269,1.0129591204365323e-185
-1.4588923662954336,2.092059702008595e-220
-1.3662437008069368,4.500360047438838e-258
-1.27359503531844,1.0083504085224833e-298
-1.1809463698299432,0.0
-1.0882977043414463,0.0
-0.9956490388529531,0.0
-0.9030003733644563,0.0
-0.8103517078759594,0.0
-0.7177030423874626,0.0
-0.6250543768989658,0.0
-0.532405711410469,0.0
-0.43975704592197573,0.0
-0.3471083804334789,0.0
-0.2544597149449821,0.0
-0.16181104945648528,0.0
-0.06916238396798846,0.0
0.023486281520504804,0.0
0.11613494700900162,0.0
0.20878361249749844,0.0
0.30143227798599526,6e-323
0.3940809434744921,1.2560956233243071e-280
0.4867296089629889,2.9508521210459894e-241
0.5793782744514822,7.220432640655317e-205
0.672026939939979,1.8402211904456522e-171
0.7646756054284758,4.885037089960412e-141
0.8573242709169726,1.3506932675148714e-113
0.9499729364054694,3.8898838738793145e-89
1.0426216018939627,1.1668299531683953e-67
1.1352702673824595,3.6456043536680706e-49
1.2279189328709563,1.1863765431146885e-33
1.3205675983594531,4.021306818626261e-21
1.41321626384795,1.4197801598894295e-11
1.5058649293364468,5.2276740276548e-05
1.59851359482494,0.20794119306709746
1.6911622603134369,1.747205788330925
1.7838109258019337,0.12097739121460263
1.8764595912904305,1.5201688361811834e-05
1.9691082567789273,3.1319769918576274e-09
2.0617569222674206,0.0013839462298291675
2.1544055877559174,0.6392116890651143
2.247054253244414,0.9951757582236983
2.339702918732911,0.268820711811005
2.432351584221408,0.00010905123724544449
2.525000249709901,9.530652704207301e-11
2.617648915198398,0.00011354388444649947
2.7102975806868947,0.27296651787979537
2.8029462461753916,0.978522741586807
2.8955949116638884,1.7859896669749478
2.988243577152385,0.6577418892568807
3.0808922426408785,5.657516766446852
3.1735409081293753,6.798543684374143
3.266189573617872,0.20985006267032902
3.358838239106369,1.023595810538756e-05
3.4514869045948657,0.005841660202775564
3.544135570083359,4.2111619384102505
3.636784235571856,3.782785292336701
3.7294329010603526,5.365316767777035
3.8220815665488495,1.032798050769475
3.9147302320373463,0.0008107874346043496
4.007378897525843,1.911638250216037e-08
4.100027563014336,0.006887340856011847
4.192676228502833,2.708013248829845
4.28532489399133,1.10902425130172
4.377973559479827,0.009375609192383913
4.470622224968324,1.997436859009784
4.563270890456817,2.1197507023658617
4.655919555945314,0.5883044677079856
4.7485682214338105,11.935099637317727
4.841216886922307,1.0764295811544347
4.933865552410804,3.540120926696523
5.026514217899301,5.234246432724956
5.119162883387794,4.975270546141911
5.211811548876291,1.0283020428548886
5.304460214364788,0.17743697910051096
5.397108879853285,4.4085110397964735
5.4897575453417815,8.118443146115201
5.582406210830275,0.7328526152349927
5.675054876318772,0.5544458366926945
5.767703541807268,3.7671518184222093
5.860352207295765,4.4222986106635025
5.953000872784262,0.8000360453774773
6.045649538272759,6.229900150484826
6.138298203761252,0.9886118888530454
6.230946869249749,0.6897313836107745
6.323595534738246,5.0184114286205395
6.416244200226743,7.0198359715606
6.508892865715239,1.98279259000507
6.601541531203733,3.5364435590705616
6.6941901966922295,6.958516301335071
6.786838862180726,16.689484552561545
6.879487527669223,4.5207378925016295
6.97213619315772,1.360040520049739
7.064784858646213,2.1350474844675684
7.15743352413471,5.60413255749171
7.250082189623207,0.20205885068750995
7.342730855111704,6.451047975972673
7.4353795206002005,5.9767240640504955
7.528028186088697,1.3668605451307863
7.6206768515771905,0.0008114499095900246
7.713325517065687,0.00012663583166661657
7.805974182554184,0.4327941609932483
7.898622848042681,1.5406320938218854
7.991271513531178,0.005712254964584755
8.083920179019671,0.0011068755500286643
8.176568844508168,1.5208588544473933
8.269217509996665,2.176905473940477
8.361866175485162,1.4065208241464686
8.454514840973658,6.7241674784020224
8.547163506462155,0.033560228095385634
8.639812171950652,5.8496177452428e-06
8.732460837439149,0.1536014323432051
8.825109502927646,4.330158800050643
8.917758168416135,0.1298847106808928
9.010406833904632,3.844775267194844
9.103055499393129,12.442205065230537
9.195704164881626,9.793506228129166
9.288352830370123,1.7826166703476116
9.38100149585862,2.265819370682038
9.473650161347116,0.7656465476255356
9.566298826835613,0.22168977592627914
9.65894749232411,0.7212749727843879
9.751596157812607,3.327256229054289
9.844244823301096,0.015988620671193773
9.936893488789593,0.03271972103124856
